opp_id,account_id,deal_name,stage,amount,close_date,probability,next_step
OPP-01262,SF-00638,Monetize Cross-Platform Communities,Closed Won,348087.43,2026-03-28,100,
OPP-01263,SF-00638,Revolutionize Granular Vortals,Negotiation,117487.4,2026-03-28,75,Three single various.
OPP-01264,SF-00639,Repurpose B2C Communities,Negotiation,128304.52,2026-03-28,75,They guy much old land view middle.
OPP-01265,SF-00640,Aggregate Compelling Content,Qualification,188480.68,2026-03-28,25,Much help oil statement me plan.
OPP-01266,SF-00640,Architect Holistic Roi,Closed Won,268468.96,2026-03-28,100,
OPP-01267,SF-00641,Monetize Clicks-And-Mortar Action-Items,Closed Won,84137.88,2026-03-28,100,
OPP-01268,SF-00642,Target Strategic Supply-Chains,Qualification,356173.15,2026-03-28,25,Home drug more.
OPP-01269,SF-00643,Reinvent Clicks-And-Mortar Models,Proposal,131363.24,2026-03-28,50,Course direction war remain example.
OPP-01270,SF-00643,Expedite Seamless Infrastructures,Closed Won,431088.27,2026-03-28,100,
OPP-01271,SF-00643,Embrace B2C E-Services,Proposal,396610.42,2026-03-28,50,He much cup party direction site.
OPP-01272,SF-00644,E-Enable Granular Convergence,Negotiation,447751.17,2026-03-28,75,This commercial many later air us now.
OPP-01273,SF-00644,Facilitate Best-Of-Breed Web-Readiness,Proposal,386357.52,2026-03-28,50,Past have official hospital Mr.
OPP-01274,SF-00645,Utilize Interactive Methodologies,Negotiation,232768.41,2026-03-28,75,You environmental cultural hotel two might police.
OPP-01275,SF-00645,Unleash Interactive Communities,Prospecting,420650.73,2026-03-28,10,Page it threat.
OPP-01276,SF-00646,Re-Contextualize Cross-Platform Systems,Negotiation,65241.73,2026-03-28,75,Movement decision leader nice account tough meeting.
OPP-01277,SF-00646,Integrate Turn-Key Web Services,Prospecting,148602.49,2026-03-28,10,Charge pressure force to certainly total themselves.
OPP-01278,SF-00647,Maximize 24/7 Web-Readiness,Qualification,453464.91,2026-03-28,25,Bank investment indicate possible much two.
OPP-01279,SF-00647,Grow Interactive Deliverables,Qualification,448630.18,2026-03-28,25,Cold four tree something.
OPP-01280,SF-00647,Expedite Best-Of-Breed E-Tailers,Negotiation,95331.75,2026-03-28,75,Stuff partner perhaps early.
OPP-01281,SF-00648,Repurpose Vertical Supply-Chains,Closed Lost,438871.79,2026-03-28,0,
OPP-01282,SF-00649,Re-Contextualize Distributed E-Services,Closed Won,199449.12,2026-03-28,100,
OPP-01283,SF-00649,Empower Enterprise Supply-Chains,Closed Lost,185336.56,2026-03-28,0,
OPP-01284,SF-00649,Target Distributed E-Business,Qualification,465277.85,2026-03-28,25,Stop military information fact meet step story upon.
OPP-01285,SF-00650,Facilitate User-Centric Synergies,Negotiation,102507.34,2026-03-28,75,Edge attorney ever consider them.
OPP-01286,SF-00651,Deliver Proactive Methodologies,Proposal,238695.37,2026-03-28,50,Every particularly account put floor everybody article air.
OPP-01287,SF-00652,Monetize Turn-Key Bandwidth,Qualification,258478.3,2026-03-28,25,Speech develop form ask political especially.
OPP-01288,SF-00652,Deploy Plug-And-Play Mindshare,Closed Won,76087.07,2026-03-28,100,
OPP-01289,SF-00653,Visualize Synergistic Solutions,Closed Won,465109.78,2026-03-28,100,
OPP-01290,SF-00653,Synthesize B2C Roi,Negotiation,246532.24,2026-03-28,75,Send thing friend certainly fire weight trouble do.
OPP-01291,SF-00653,Engage Visionary Functionalities,Closed Won,498915.55,2026-03-28,100,
OPP-01292,SF-00654,Embrace Dynamic Schemas,Negotiation,16295.76,2026-03-28,75,Response wear money new friend top relate.
OPP-01293,SF-00655,Unleash Impactful Metrics,Negotiation,475560.09,2026-03-28,75,Anything child we shake.
OPP-01294,SF-00655,Engineer Customized Architectures,Proposal,340742.84,2026-03-28,50,Simply high it describe big piece myself.
OPP-01295,SF-00656,Synergize World-Class Infrastructures,Closed Won,464971.41,2026-03-28,100,
OPP-01296,SF-00657,Embrace Out-Of-The-Box Eyeballs,Proposal,290791.78,2026-03-28,50,Task defense allow.
OPP-01297,SF-00657,Engineer Impactful Deliverables,Negotiation,261555.95,2026-03-28,75,Agreement list theory even onto indicate.
OPP-01298,SF-00657,Exploit Web-Enabled Relationships,Proposal,440492.57,2026-03-28,50,Picture song cold weight low accept population.
OPP-01299,SF-00658,Envisioneer Turn-Key Web-Readiness,Proposal,24178.03,2026-03-28,50,High factor identify enjoy short option.
OPP-01300,SF-00658,Iterate Cross-Media Applications,Closed Won,392796.29,2026-03-28,100,
OPP-01301,SF-00659,Envisioneer Scalable Eyeballs,Prospecting,85790.03,2026-03-28,10,Party sound they adult.
OPP-01302,SF-00660,Cultivate Cutting-Edge Solutions,Prospecting,303772.65,2026-03-28,10,View hand until clear decide.
OPP-01303,SF-00660,Syndicate Extensible Platforms,Proposal,131449.66,2026-03-28,50,Tax effect middle seat account let.
OPP-01304,SF-00661,Engage Enterprise Infrastructures,Closed Won,207722.86,2026-03-28,100,
OPP-01305,SF-00662,Enhance Killer E-Services,Prospecting,294691.27,2026-03-28,10,Prepare table economy.
OPP-01306,SF-00662,Incubate Innovative Deliverables,Prospecting,415794.33,2026-03-28,10,Source structure both style degree PM question staff.
OPP-01307,SF-00663,Mesh Next-Generation Synergies,Proposal,423645.89,2026-03-28,50,Modern face old along decade say radio.
OPP-01308,SF-00663,Synergize 24/365 Platforms,Negotiation,227267.73,2026-03-28,75,Someone protect forward position.
OPP-01309,SF-00663,Repurpose Plug-And-Play Systems,Qualification,309928.82,2026-03-28,25,Others debate image listen build threat.
OPP-01310,SF-00664,Harness Dot-Com Eyeballs,Proposal,233112.18,2026-03-28,50,Amount tend simple common court.
OPP-01311,SF-00664,Orchestrate E-Business Channels,Closed Won,406619.57,2026-03-28,100,
OPP-01312,SF-00665,Streamline Viral Methodologies,Prospecting,268405.94,2026-03-28,10,Entire hand argue on buy.
OPP-01313,SF-00666,Disintermediate Value-Added Markets,Proposal,352796.09,2026-03-28,50,Write from walk maybe address catch tell each.
OPP-01314,SF-00667,Mesh End-To-End Roi,Prospecting,230440.84,2026-03-28,10,Language hope finish standard police modern.
OPP-01315,SF-00668,Deliver Revolutionary Communities,Closed Lost,409275.9,2026-03-28,0,
OPP-01316,SF-00668,Utilize Holistic Web-Readiness,Proposal,19407.4,2026-03-28,50,In wide positive who.
OPP-01317,SF-00669,Incubate Value-Added Action-Items,Negotiation,5503.1,2026-03-28,75,System bring firm actually owner management least.
OPP-01318,SF-00669,Envisioneer Strategic Technologies,Closed Lost,417618.42,2026-03-28,0,
OPP-01319,SF-00669,Envisioneer Mission-Critical Partnerships,Qualification,94244.59,2026-03-28,25,Huge relationship north including.
OPP-01320,SF-00670,Syndicate Revolutionary Metrics,Closed Lost,53141.08,2026-03-28,0,
OPP-01321,SF-00670,Monetize Enterprise Vortals,Negotiation,136113.58,2026-03-28,75,Health approach such practice than.
OPP-01322,SF-00670,Incentivize Out-Of-The-Box Paradigms,Closed Won,256067.39,2026-03-28,100,
OPP-01323,SF-00671,Benchmark Innovative Content,Qualification,251627.94,2026-03-28,25,Old modern stay agent able agree box.
OPP-01324,SF-00671,Expedite Proactive Roi,Qualification,276849.14,2026-03-28,25,Also quickly difference during card minute part.
OPP-01325,SF-00671,Maximize Sticky Content,Closed Lost,320429.94,2026-03-28,0,
OPP-01326,SF-00672,Seize Cutting-Edge Models,Negotiation,92130.98,2026-03-28,75,Person far sometimes fund.
OPP-01327,SF-00672,Engage Viral Infrastructures,Prospecting,173954.33,2026-03-28,10,Include appear my.
OPP-01328,SF-00673,Disintermediate Enterprise Architectures,Negotiation,180489.51,2026-03-28,75,Crime firm figure knowledge.
OPP-01329,SF-00674,Synthesize End-To-End Networks,Qualification,485889.58,2026-03-28,25,List already foreign old trip history.
OPP-01330,SF-00675,Orchestrate Vertical Paradigms,Prospecting,392828.92,2026-03-28,10,Thousand sport southern assume.
OPP-01331,SF-00676,Repurpose Back-End Networks,Proposal,258608.26,2026-03-28,50,School boy gun old south who.
OPP-01332,SF-00677,Re-Contextualize Bricks-And-Clicks Architectures,Qualification,51502.49,2026-03-28,25,Situation show method rich company blue cold.
OPP-01333,SF-00678,Matrix Dot-Com Portals,Prospecting,184392.46,2026-03-28,10,Quite meet kind step end.
OPP-01334,SF-00679,Innovate Customized Metrics,Qualification,412992.37,2026-03-28,25,Start remember right serious letter.
OPP-01335,SF-00680,E-Enable Holistic E-Business,Prospecting,398611.25,2026-03-28,10,Upon minute cultural job theory year.
OPP-01336,SF-00680,Reinvent Collaborative Infrastructures,Closed Won,68391.52,2026-03-28,100,
OPP-01337,SF-00681,Morph Compelling Networks,Closed Won,383080.65,2026-03-28,100,
OPP-01338,SF-00681,Incentivize Open-Source Models,Negotiation,375008.35,2026-03-28,75,Experience ask serious cup employee the report.
OPP-01339,SF-00682,Expedite Proactive Action-Items,Proposal,80488.85,2026-03-28,50,Daughter seek result.
OPP-01340,SF-00683,Exploit Proactive Convergence,Prospecting,175275.02,2026-03-28,10,Us play boy nothing yeah story very.
OPP-01341,SF-00683,Brand Cutting-Edge Niches,Negotiation,202370.85,2026-03-28,75,Level doctor story along wide hope.
OPP-01342,SF-00684,Orchestrate Viral Experiences,Closed Won,113234.26,2026-03-28,100,
OPP-01343,SF-00684,Generate Out-Of-The-Box Channels,Qualification,227730.16,2026-03-28,25,Discuss new buy report nor large necessary film.
OPP-01344,SF-00684,Utilize One-To-One Schemas,Prospecting,421713.17,2026-03-28,10,Low minute boy director.
OPP-01345,SF-00685,Synergize Strategic Portals,Prospecting,460833.85,2026-03-28,10,Than personal player wait rock they cold usually.
OPP-01346,SF-00686,Grow Plug-And-Play E-Tailers,Closed Won,235743.99,2026-03-28,100,
OPP-01347,SF-00686,Whiteboard Killer Niches,Closed Lost,319329.47,2026-03-28,0,
OPP-01348,SF-00687,Target Global Networks,Negotiation,128324.95,2026-03-28,75,Four go list choice reach.
OPP-01349,SF-00687,Engage Compelling Partnerships,Closed Won,235754.67,2026-03-28,100,
OPP-01350,SF-00688,Deliver Dynamic Metrics,Negotiation,393405.34,2026-03-28,75,Boy also hundred baby front tree might season.
OPP-01351,SF-00688,Mesh Best-Of-Breed Bandwidth,Closed Won,292461.25,2026-03-28,100,
OPP-01352,SF-00688,Target Synergistic Roi,Closed Won,158223.57,2026-03-28,100,
OPP-01353,SF-00689,Productize Cross-Media Infrastructures,Closed Lost,26035.92,2026-03-28,0,
OPP-01354,SF-00689,Re-Contextualize 24/7 Networks,Closed Won,19057.42,2026-03-28,100,
OPP-01355,SF-00689,Visualize Open-Source Niches,Proposal,340208.89,2026-03-28,50,Spring instead green great.
OPP-01356,SF-00690,Scale Scalable Technologies,Qualification,489046.49,2026-03-28,25,On that attention she.
OPP-01357,SF-00690,Engage Clicks-And-Mortar Roi,Negotiation,68283.03,2026-03-28,75,Bring foreign government color anyone physical feel.
OPP-01358,SF-00690,Repurpose End-To-End Web-Readiness,Prospecting,125478.44,2026-03-28,10,Management rest serve teach north.
OPP-01359,SF-00691,Disintermediate 24/365 Content,Closed Lost,417803.62,2026-03-28,0,
OPP-01360,SF-00692,Facilitate B2C E-Services,Proposal,441833.88,2026-03-28,50,Rest rock offer despite mother share.
OPP-01361,SF-00692,Matrix Out-Of-The-Box Synergies,Prospecting,351773.36,2026-03-28,10,Good society article work.
OPP-01362,SF-00693,Utilize Open-Source E-Services,Proposal,426140.57,2026-03-28,50,Stay mouth finally adult moment soon instead.
OPP-01363,SF-00694,Brand Efficient Web Services,Negotiation,96768.7,2026-03-28,75,Its nothing current civil eat hair.
OPP-01364,SF-00694,Cultivate Granular Initiatives,Prospecting,494974.88,2026-03-28,10,You project thing brother.
OPP-01365,SF-00695,Synthesize Best-Of-Breed Metrics,Closed Won,216896.83,2026-03-28,100,
OPP-01366,SF-00695,Reinvent Out-Of-The-Box Methodologies,Closed Won,394416.21,2026-03-28,100,
OPP-01367,SF-00696,Transform Cutting-Edge Info-Mediaries,Proposal,120847.59,2026-03-28,50,Different actually skin.
OPP-01368,SF-00696,Embrace Robust Applications,Prospecting,273864.54,2026-03-28,10,Challenge themselves watch worry price wait thousand.
OPP-01369,SF-00696,Facilitate Magnetic Partnerships,Proposal,48582.42,2026-03-28,50,Month store save education.
OPP-01370,SF-00697,Innovate Dot-Com Technologies,Qualification,114656.82,2026-03-28,25,Say point purpose cost away might.
OPP-01371,SF-00697,Enhance Proactive Markets,Proposal,427894.4,2026-03-28,50,Travel green source many until mention.
OPP-01372,SF-00698,Strategize Wireless Schemas,Negotiation,492583.13,2026-03-28,75,Account item director admit.
OPP-01373,SF-00699,Scale Cross-Media Action-Items,Closed Won,281252.04,2026-03-28,100,
OPP-01374,SF-00699,Facilitate Bleeding-Edge Users,Proposal,121909.78,2026-03-28,50,Break military agreement watch.
OPP-01375,SF-00699,Engineer Front-End Channels,Negotiation,347416.52,2026-03-28,75,To program do bad enough factor direction rise.
OPP-01376,SF-00700,Syndicate Holistic Web Services,Closed Won,352599.85,2026-03-28,100,
OPP-01377,SF-00700,Extend User-Centric Experiences,Closed Lost,436652.77,2026-03-28,0,
OPP-01378,SF-00700,Syndicate Impactful Web-Readiness,Closed Lost,16531.0,2026-03-28,0,
