tracking_id,shipping_ref,carrier_name,expected_date,delivery_date,status_code,weight_kg,destination_zip
TRK-Et00735900,SH-Rpl-824035,Woodard-Guzman Logistics,05/05/2024,05/07/2024,4,35.4,07435
TRK-jD12366649,SH-LmX-124402,Kramer and Sons Logistics,09/12/2025,09/11/2025,4,36.6,45136
TRK-Fe82063661,SH-ZTf-409412,Woodard-Guzman Logistics,02/27/2025,03/01/2025,4,19.2,66947
TRK-Lb78946529,SH-uLK-052579,"Johnson, Davies and Cortez Logistics",11/29/2025,11/29/2025,4,47.8,39432
TRK-Cu36782061,SH-iZP-047941,Johnson-Griffin Logistics,05/20/2024,05/25/2024,4,33.3,53245
TRK-cD98786367,SH-fYh-460189,"Harris, Adams and Martin Logistics",08/10/2024,08/10/2024,4,41.6,20139
TRK-EA41334453,SH-mnM-348571,Marshall Ltd Logistics,11/15/2024,11/14/2024,4,36.9,07778
TRK-ln77556229,SH-Afl-962768,Marshall Ltd Logistics,10/19/2025,10/18/2025,4,17.2,62881
TRK-HE52779758,SH-XkN-421120,Jordan-Carter Logistics,04/15/2025,04/18/2025,4,28.8,01373
TRK-YZ64491320,SH-sLt-381301,"Griffin, Brown and Lawrence Logistics",08/29/2025,08/28/2025,4,6.1,86646
TRK-WV23755876,SH-TeL-890888,Jordan-Carter Logistics,08/14/2024,08/14/2024,4,33.2,60495
TRK-je60172198,SH-KgR-645231,"Griffin, Brown and Lawrence Logistics",01/18/2025,01/18/2025,4,47.5,75083
TRK-TF83962165,SH-muz-908213,Woodard-Guzman Logistics,05/30/2025,05/31/2025,4,39.5,54922
TRK-wC88988337,SH-OzF-317236,"Griffin, Brown and Lawrence Logistics",03/19/2026,03/24/2026,4,10.2,98779
TRK-NF61182105,SH-SJK-417103,Jordan-Carter Logistics,05/21/2024,05/23/2024,4,11.7,66963
TRK-qX15382553,SH-hpU-874050,"Johnson, Davies and Cortez Logistics",07/02/2024,07/05/2024,4,38.0,54037
TRK-Za16950054,SH-xBb-203449,"Griffin, Brown and Lawrence Logistics",09/11/2024,09/10/2024,4,22.9,23461
TRK-DQ52045794,SH-dTF-148765,Marshall Ltd Logistics,03/11/2026,03/10/2026,4,29.8,37877
TRK-Ly81636172,SH-yWV-257231,Kramer and Sons Logistics,03/12/2025,03/13/2025,4,0.5,65589
TRK-NW17845493,SH-uXS-378110,"Harris, Adams and Martin Logistics",01/18/2025,01/19/2025,4,10.5,93030
TRK-nv44477243,SH-dBz-039963,Marshall Ltd Logistics,04/03/2026,04/08/2026,4,19.8,36215
TRK-Si48442390,SH-zMz-005994,Kramer and Sons Logistics,01/10/2026,01/12/2026,4,37.0,72255
TRK-BK79852673,SH-dbF-932337,Jordan-Carter Logistics,01/27/2025,01/30/2025,4,41.0,72273
TRK-ep29429897,SH-erP-580097,"Griffin, Brown and Lawrence Logistics",07/06/2024,07/07/2024,4,23.0,39055
TRK-QM03359782,SH-nbZ-633234,"Johnson, Davies and Cortez Logistics",05/18/2024,05/19/2024,4,43.7,67928
TRK-qN42755718,SH-SHJ-587448,"Harris, Adams and Martin Logistics",10/07/2025,,6,20.4,49868
TRK-Ip20299259,SH-KFl-237590,Marshall Ltd Logistics,08/31/2024,08/30/2024,4,18.7,34063
TRK-Um69648851,SH-Vrw-582585,"Harris, Adams and Martin Logistics",01/03/2026,01/02/2026,4,19.3,74469
TRK-iD30272860,SH-Ybn-139196,Kramer and Sons Logistics,12/03/2024,12/04/2024,4,46.5,65393
TRK-MI30546399,SH-JnJ-823678,Woodard-Guzman Logistics,02/18/2026,02/18/2026,4,0.9,79780
TRK-hm16190581,SH-Ibc-369323,Jordan-Carter Logistics,09/08/2025,09/07/2025,4,22.0,31783
TRK-qo79743010,SH-tAA-364758,Marshall Ltd Logistics,10/17/2024,10/16/2024,4,46.2,14045
TRK-VI89120090,SH-zoF-486741,"Griffin, Brown and Lawrence Logistics",01/30/2026,01/31/2026,4,40.9,83897
TRK-Uz83759702,SH-vwk-206317,"Johnson, Davies and Cortez Logistics",10/28/2025,10/30/2025,4,34.4,26612
TRK-gY53717750,SH-aGg-014584,Jordan-Carter Logistics,04/03/2025,04/05/2025,4,3.6,27560
TRK-XB96377248,SH-IhT-441572,Johnson-Griffin Logistics,06/28/2024,06/27/2024,4,26.4,43490
TRK-aD07363614,SH-yhg-361168,Johnson-Griffin Logistics,11/28/2024,12/01/2024,4,4.5,22775
TRK-AK52408241,SH-Mkz-036118,"Griffin, Brown and Lawrence Logistics",11/22/2024,,6,21.8,79143
TRK-ts51535338,SH-wql-055546,"Johnson, Davies and Cortez Logistics",10/06/2025,10/07/2025,4,3.9,63523
TRK-rg41384177,SH-FCf-836843,Jordan-Carter Logistics,10/01/2025,10/01/2025,4,25.9,11925
TRK-ls84287738,SH-vKw-034454,Kramer and Sons Logistics,03/29/2026,,3,32.2,69708
TRK-aC77532090,SH-fMA-600301,Johnson-Griffin Logistics,08/16/2025,08/19/2025,4,18.8,15015
TRK-OX97814718,SH-ErR-723869,Marshall Ltd Logistics,07/16/2024,07/15/2024,4,23.6,48493
TRK-Ru07734902,SH-IxQ-173683,"Johnson, Davies and Cortez Logistics",07/07/2024,07/06/2024,4,21.6,06716
TRK-xs62737068,SH-mqb-095709,Johnson-Griffin Logistics,11/04/2025,11/04/2025,4,24.6,03239
TRK-mf54445537,SH-AZS-508113,Johnson-Griffin Logistics,06/07/2024,06/07/2024,4,10.6,27614
TRK-NI32289412,SH-rmV-034848,Jordan-Carter Logistics,11/13/2025,11/18/2025,4,19.1,98325
TRK-GI76535474,SH-KvT-700627,Kramer and Sons Logistics,03/13/2026,03/15/2026,4,20.9,40943
TRK-iT70821776,SH-qsN-514295,Woodard-Guzman Logistics,08/01/2025,07/31/2025,4,12.4,23930
TRK-ZE71581112,SH-BiE-542175,Marshall Ltd Logistics,02/14/2025,02/14/2025,4,42.4,64106
TRK-sy10709571,SH-rtD-016173,Woodard-Guzman Logistics,04/16/2025,04/16/2025,4,40.8,23793
TRK-Tg81118796,SH-RhA-459235,"Griffin, Brown and Lawrence Logistics",06/04/2025,06/05/2025,4,40.7,81801
TRK-OS20850102,SH-MFT-832648,"Griffin, Brown and Lawrence Logistics",09/13/2025,,6,19.8,54101
TRK-ZG43915650,SH-RTN-707812,"Harris, Adams and Martin Logistics",05/17/2024,05/17/2024,4,38.5,63671
TRK-tv07977485,SH-XKt-761304,Woodard-Guzman Logistics,08/11/2025,08/11/2025,4,15.5,01604
TRK-QN17075934,SH-YIm-423552,Woodard-Guzman Logistics,06/13/2024,06/13/2024,4,2.9,41092
TRK-wS68277654,SH-QFK-728756,Johnson-Griffin Logistics,07/21/2025,07/21/2025,4,15.3,13561
TRK-gl83079365,SH-yrO-130265,Johnson-Griffin Logistics,04/04/2026,04/07/2026,4,10.4,90778
TRK-BQ79948544,SH-iUU-711588,"Harris, Adams and Martin Logistics",03/10/2025,03/09/2025,4,18.8,19810
TRK-Ij55635655,SH-UaF-708941,Marshall Ltd Logistics,01/11/2026,01/11/2026,4,36.0,37618
TRK-pp30520967,SH-zqq-116114,"Johnson, Davies and Cortez Logistics",09/21/2025,09/21/2025,4,2.8,59216
TRK-ev33886211,SH-DxZ-198309,Marshall Ltd Logistics,07/27/2025,07/28/2025,4,3.1,49035
TRK-Xr69153444,SH-Tlp-473885,Woodard-Guzman Logistics,11/16/2024,11/17/2024,4,48.0,60247
TRK-ki03373052,SH-dEJ-748770,Jordan-Carter Logistics,04/08/2025,04/07/2025,4,1.7,42835
TRK-Qu23481350,SH-kfW-253251,Woodard-Guzman Logistics,07/07/2024,07/06/2024,4,17.9,54363
TRK-Da82632820,SH-EKL-808226,Woodard-Guzman Logistics,07/29/2025,,5,13.2,52408
TRK-yY72000781,SH-BxU-666028,"Griffin, Brown and Lawrence Logistics",05/29/2024,05/30/2024,4,38.8,89567
TRK-aT11094837,SH-Atz-839571,Kramer and Sons Logistics,12/17/2025,12/17/2025,4,30.1,19185
TRK-Ml95212215,SH-RVE-821003,Johnson-Griffin Logistics,10/19/2025,10/18/2025,4,22.3,97621
TRK-Ak14655826,SH-HXd-907037,"Griffin, Brown and Lawrence Logistics",04/14/2024,04/14/2024,4,1.7,78898
TRK-YJ94703132,SH-cFZ-866932,Marshall Ltd Logistics,04/27/2025,04/27/2025,4,49.4,18884
TRK-Vh39240985,SH-RSS-348492,Kramer and Sons Logistics,01/27/2026,01/27/2026,4,34.4,33780
TRK-ra31649134,SH-Awd-487629,Marshall Ltd Logistics,02/19/2025,02/24/2025,4,29.0,40077
TRK-VJ96341869,SH-iBE-445657,Kramer and Sons Logistics,12/17/2025,12/17/2025,4,30.9,55579
TRK-Jd67634452,SH-gCL-419828,Johnson-Griffin Logistics,01/22/2025,,6,37.0,88842
TRK-zH85741247,SH-tvW-795003,"Harris, Adams and Martin Logistics",10/26/2024,,5,1.0,65143
TRK-yV13915907,SH-Nod-202626,"Johnson, Davies and Cortez Logistics",07/24/2024,07/29/2024,4,19.9,18833
TRK-Dk94636772,SH-opa-645257,Woodard-Guzman Logistics,09/11/2024,,6,7.1,18415
TRK-na92649868,SH-vfB-074063,"Harris, Adams and Martin Logistics",06/27/2025,06/26/2025,4,30.4,84893
TRK-de85067209,SH-xhi-224767,Marshall Ltd Logistics,04/18/2025,04/17/2025,4,6.9,11364
TRK-Kk91337439,SH-dUZ-837990,Johnson-Griffin Logistics,12/17/2024,12/18/2024,4,31.3,96087
TRK-CH48302108,SH-iFB-366933,Johnson-Griffin Logistics,12/14/2025,,3,16.2,58128
TRK-Qz04485596,SH-kXX-422856,Johnson-Griffin Logistics,09/25/2024,09/24/2024,4,15.5,25552
TRK-hP33874699,SH-ngc-372259,Jordan-Carter Logistics,03/27/2025,03/28/2025,4,36.2,76031
TRK-vA30315842,SH-tjP-370089,Jordan-Carter Logistics,09/23/2024,,6,29.6,09078
TRK-uM42938311,SH-moW-037043,Woodard-Guzman Logistics,09/03/2024,09/02/2024,4,13.3,98578
TRK-dS24701598,SH-xzO-188384,"Harris, Adams and Martin Logistics",09/06/2024,09/05/2024,4,29.2,85865
TRK-te72854789,SH-rDo-125780,"Harris, Adams and Martin Logistics",10/28/2025,11/02/2025,4,29.9,03752
TRK-aU97729713,SH-KQy-985176,"Johnson, Davies and Cortez Logistics",02/24/2025,02/23/2025,4,19.0,94780
TRK-XA66679812,SH-USj-645544,Woodard-Guzman Logistics,05/07/2025,05/12/2025,4,2.7,62222
TRK-EZ59988229,SH-sbu-837926,Marshall Ltd Logistics,04/07/2025,04/07/2025,4,49.1,82687
TRK-Bv16087768,SH-HxN-273968,"Johnson, Davies and Cortez Logistics",09/10/2024,09/10/2024,4,40.0,88592
TRK-Ye48662998,SH-oMD-288390,Jordan-Carter Logistics,09/02/2024,09/03/2024,4,4.8,68032
TRK-nM15826924,SH-Sxb-978331,Johnson-Griffin Logistics,06/30/2025,06/30/2025,4,28.3,91391
TRK-Hn35941090,SH-wZx-198596,Kramer and Sons Logistics,10/02/2024,10/03/2024,4,19.5,88389
TRK-Po77755799,SH-BVP-025066,Jordan-Carter Logistics,10/30/2025,11/02/2025,4,48.8,87905
TRK-ow96833093,SH-AEf-067347,"Griffin, Brown and Lawrence Logistics",04/30/2025,05/03/2025,4,18.3,30242
TRK-Pw29610917,SH-JLw-998632,Johnson-Griffin Logistics,01/11/2026,01/10/2026,4,5.6,88298
TRK-aP33738993,SH-tjE-103852,Jordan-Carter Logistics,09/17/2025,,6,26.9,68534
TRK-GU27641277,SH-pRC-215596,Johnson-Griffin Logistics,01/15/2025,01/18/2025,4,20.5,83623
TRK-Gv15759209,SH-NvM-963994,Marshall Ltd Logistics,11/16/2024,11/21/2024,4,1.3,83396
TRK-iK20279023,SH-AxB-389554,"Griffin, Brown and Lawrence Logistics",11/03/2024,11/03/2024,4,2.0,49776
TRK-Db12510316,SH-Fnc-531708,"Johnson, Davies and Cortez Logistics",10/27/2025,10/28/2025,4,47.7,71595
TRK-Dg61890787,SH-Qyo-102736,Johnson-Griffin Logistics,05/18/2024,05/20/2024,4,45.1,76787
TRK-WX85886615,SH-kUn-256732,Jordan-Carter Logistics,08/28/2025,08/28/2025,4,23.9,95778
TRK-Wb45505955,SH-eBQ-874939,Johnson-Griffin Logistics,11/14/2024,,3,26.5,12315
TRK-WR76578496,SH-JHB-910904,Jordan-Carter Logistics,11/17/2025,11/16/2025,4,29.4,77763
TRK-GD97936872,SH-tWC-073264,Jordan-Carter Logistics,01/20/2025,,3,32.8,70101
TRK-fU87464307,SH-NxO-893785,"Griffin, Brown and Lawrence Logistics",10/26/2025,10/27/2025,4,0.8,71344
TRK-YE94056764,SH-MmF-176090,Woodard-Guzman Logistics,02/18/2026,02/19/2026,4,49.5,60866
TRK-xN19615133,SH-swW-645810,Johnson-Griffin Logistics,06/23/2024,,6,48.7,36321
TRK-XH67562552,SH-FYn-466944,Jordan-Carter Logistics,10/11/2024,10/11/2024,4,3.7,98041
TRK-Em75287874,SH-iGK-387805,"Johnson, Davies and Cortez Logistics",08/26/2025,08/27/2025,4,28.4,19983
TRK-ZV64353471,SH-mCI-566518,"Johnson, Davies and Cortez Logistics",05/03/2024,05/03/2024,4,13.7,31770
TRK-zo79151124,SH-WIG-477198,Kramer and Sons Logistics,11/19/2025,11/18/2025,4,8.9,46505
TRK-KN31470424,SH-MzG-743450,"Johnson, Davies and Cortez Logistics",09/24/2024,09/23/2024,4,19.5,25285
TRK-Gf17800133,SH-djp-380625,Johnson-Griffin Logistics,11/27/2024,,3,28.7,47884
TRK-SZ91066844,SH-Okq-996469,"Harris, Adams and Martin Logistics",05/14/2024,05/14/2024,4,21.3,70562
TRK-lL11791720,SH-Mvl-435486,"Johnson, Davies and Cortez Logistics",02/22/2026,,3,36.3,17912
TRK-do75960245,SH-GCe-215603,Kramer and Sons Logistics,04/12/2026,04/15/2026,4,2.0,83116
TRK-iA89520781,SH-Nsy-803546,Jordan-Carter Logistics,04/13/2024,04/12/2024,4,10.3,96875
TRK-JN43357051,SH-qCr-490376,Marshall Ltd Logistics,02/23/2025,02/24/2025,4,33.1,11038
TRK-EZ57923193,SH-lhZ-911612,Jordan-Carter Logistics,03/17/2025,03/17/2025,4,19.8,96127
TRK-cQ29070581,SH-YAT-396558,"Harris, Adams and Martin Logistics",04/09/2026,,3,12.9,04177
TRK-XS64185903,SH-uHM-190041,"Johnson, Davies and Cortez Logistics",04/18/2025,,5,18.8,89981
TRK-pa32023786,SH-ago-352866,Johnson-Griffin Logistics,09/17/2024,09/16/2024,4,5.6,15178
TRK-SI42117734,SH-YEm-500295,"Johnson, Davies and Cortez Logistics",04/19/2025,,3,4.2,83090
TRK-aF84954098,SH-ZwD-010124,"Johnson, Davies and Cortez Logistics",11/18/2025,,6,34.3,14062
TRK-CP52410504,SH-VPZ-815806,"Harris, Adams and Martin Logistics",06/19/2024,06/18/2024,4,38.1,35963
TRK-aA41075092,SH-wvh-913650,Woodard-Guzman Logistics,05/28/2025,05/29/2025,4,21.4,67381
TRK-ib60752776,SH-fGB-939687,Kramer and Sons Logistics,06/14/2025,06/17/2025,4,2.9,08102
TRK-lE90036680,SH-PtN-717080,"Johnson, Davies and Cortez Logistics",11/07/2025,11/06/2025,4,18.4,99559
TRK-Bj46449187,SH-MBf-285071,"Johnson, Davies and Cortez Logistics",09/09/2024,09/11/2024,4,38.9,61210
TRK-Uy56183844,SH-wki-321349,"Griffin, Brown and Lawrence Logistics",06/08/2025,06/10/2025,4,10.4,31273
TRK-hf76688639,SH-EFx-400371,Marshall Ltd Logistics,05/07/2024,05/10/2024,4,27.1,23337
TRK-sD14477520,SH-ayz-562748,"Griffin, Brown and Lawrence Logistics",04/21/2025,04/24/2025,4,24.5,86604
TRK-sT47032426,SH-yLx-262030,Kramer and Sons Logistics,08/25/2025,08/24/2025,4,8.0,89573
TRK-AJ48769647,SH-hJB-657121,Woodard-Guzman Logistics,02/27/2026,02/28/2026,4,31.2,28450
TRK-qB62641412,SH-RNM-181123,Marshall Ltd Logistics,05/15/2024,05/16/2024,4,23.7,58985
TRK-LN65358938,SH-VGX-302559,"Griffin, Brown and Lawrence Logistics",02/16/2026,02/15/2026,4,45.0,02334
TRK-SK25404378,SH-YsQ-206231,Johnson-Griffin Logistics,09/24/2025,09/24/2025,4,23.4,41316
TRK-HQ20760497,SH-LTy-688910,"Griffin, Brown and Lawrence Logistics",12/20/2024,12/23/2024,4,18.0,26781
TRK-yp62674553,SH-wkf-680450,Jordan-Carter Logistics,06/01/2025,06/01/2025,4,2.7,91326
TRK-Vx18242580,SH-zYr-036081,Marshall Ltd Logistics,05/22/2024,05/27/2024,4,24.6,43750
TRK-Ek26114339,SH-ISe-804460,Marshall Ltd Logistics,10/24/2025,10/25/2025,4,26.2,42178
TRK-ER52906069,SH-rBK-714083,"Johnson, Davies and Cortez Logistics",08/26/2025,08/26/2025,4,32.7,85413
TRK-cY25827340,SH-LRZ-495060,Jordan-Carter Logistics,12/04/2024,12/07/2024,4,7.9,81373
TRK-Wg55150913,SH-qvz-580627,Jordan-Carter Logistics,12/21/2025,12/21/2025,4,10.6,71593
TRK-ry20813805,SH-qjM-985907,Kramer and Sons Logistics,05/22/2025,,6,40.5,44814
TRK-BR42269575,SH-umR-957762,Kramer and Sons Logistics,04/18/2024,04/17/2024,4,39.4,98273
TRK-Tc57596495,SH-fMZ-847669,Woodard-Guzman Logistics,10/18/2025,10/18/2025,4,36.1,10247
TRK-nD85387376,SH-HOz-016472,Kramer and Sons Logistics,12/19/2024,12/18/2024,4,17.8,80382
TRK-Ms75873527,SH-iYR-468590,"Griffin, Brown and Lawrence Logistics",07/05/2024,07/04/2024,4,36.2,08173
TRK-kW97090836,SH-yiX-976116,"Johnson, Davies and Cortez Logistics",01/18/2025,01/23/2025,4,27.5,64814
TRK-kC54345397,SH-Hir-660349,Woodard-Guzman Logistics,09/22/2025,,6,3.4,64585
TRK-kz99588337,SH-hzx-689670,Marshall Ltd Logistics,11/28/2025,11/27/2025,4,31.3,12430
TRK-yp94697814,SH-xFi-774021,"Griffin, Brown and Lawrence Logistics",01/15/2025,01/17/2025,4,39.6,59495
TRK-Gi07315061,SH-vjv-252423,Marshall Ltd Logistics,09/12/2024,09/14/2024,4,34.1,02440
TRK-FD90892427,SH-NtM-600858,Jordan-Carter Logistics,12/08/2025,12/08/2025,4,38.9,72367
TRK-IQ11737123,SH-vXj-172150,Jordan-Carter Logistics,01/23/2025,01/28/2025,4,46.3,31511
TRK-Yg91808046,SH-UhG-535313,Jordan-Carter Logistics,04/24/2024,04/26/2024,4,36.2,81914
TRK-tl90505366,SH-sQj-605993,Johnson-Griffin Logistics,10/30/2024,11/02/2024,4,28.1,58540
TRK-Lv74215229,SH-Lrq-210912,Marshall Ltd Logistics,10/11/2024,10/11/2024,4,11.0,59957
TRK-gg21601802,SH-ZIY-314140,Kramer and Sons Logistics,01/26/2026,01/26/2026,4,37.0,70369
TRK-Un13548236,SH-WIj-343779,"Griffin, Brown and Lawrence Logistics",04/01/2025,04/03/2025,4,30.8,06715
TRK-oZ19642598,SH-ofn-211682,Jordan-Carter Logistics,11/20/2024,11/20/2024,4,38.7,79201
TRK-vs42775637,SH-cZR-981810,Marshall Ltd Logistics,04/06/2025,04/08/2025,4,41.5,06220
TRK-tu68246345,SH-HXN-242657,"Johnson, Davies and Cortez Logistics",05/30/2025,06/01/2025,4,25.1,54633
TRK-Jz51468298,SH-sXw-355877,Johnson-Griffin Logistics,02/18/2025,02/18/2025,4,39.2,43682
TRK-vF85334412,SH-VWF-488823,Woodard-Guzman Logistics,02/08/2025,02/07/2025,4,49.7,59895
TRK-IR91199370,SH-Oum-254422,Kramer and Sons Logistics,12/10/2025,12/11/2025,4,42.3,53598
TRK-Bv40259770,SH-bvc-178828,"Griffin, Brown and Lawrence Logistics",12/01/2024,,3,11.9,01098
TRK-Jf85985941,SH-lGE-455388,Marshall Ltd Logistics,04/05/2026,04/06/2026,4,49.7,35127
TRK-mH52731824,SH-yTc-476766,"Griffin, Brown and Lawrence Logistics",08/09/2024,08/09/2024,4,2.9,29228
TRK-qA45421164,SH-CfU-887458,"Harris, Adams and Martin Logistics",05/02/2025,05/05/2025,4,49.0,70697
TRK-Ri16263391,SH-TyJ-075313,Jordan-Carter Logistics,08/13/2025,08/13/2025,4,31.4,53265
TRK-kW57852531,SH-gQP-315262,"Harris, Adams and Martin Logistics",01/04/2025,01/03/2025,4,1.3,40548
TRK-Ej01117148,SH-Oha-414430,Jordan-Carter Logistics,05/16/2024,05/18/2024,4,7.2,82358
TRK-Eu27618937,SH-YMy-144529,Kramer and Sons Logistics,11/17/2025,11/18/2025,4,49.8,82024
TRK-iW88642231,SH-eMY-574433,Marshall Ltd Logistics,02/20/2026,02/20/2026,4,13.5,80890
TRK-TT99367569,SH-prY-711533,Johnson-Griffin Logistics,07/04/2025,07/06/2025,4,27.2,58821
TRK-dh31637914,SH-bfb-729697,"Harris, Adams and Martin Logistics",06/13/2025,06/15/2025,4,8.2,23236
TRK-PP78410467,SH-MFx-343449,"Harris, Adams and Martin Logistics",10/10/2025,10/10/2025,4,13.5,81335
TRK-Me55631351,SH-HGf-858618,"Johnson, Davies and Cortez Logistics",10/06/2025,10/08/2025,4,29.7,30685
TRK-sc23642072,SH-xKL-786021,Johnson-Griffin Logistics,12/21/2025,12/22/2025,4,34.0,82808
TRK-oO64976477,SH-GiF-943763,Jordan-Carter Logistics,07/30/2024,07/30/2024,4,17.6,15961
TRK-Qg17125181,SH-klo-903312,"Johnson, Davies and Cortez Logistics",02/10/2026,,6,4.2,78577
TRK-PR98897689,SH-sCn-548070,Jordan-Carter Logistics,01/14/2026,,6,45.8,78042
TRK-GP18624313,SH-DEU-836874,"Johnson, Davies and Cortez Logistics",03/28/2026,03/28/2026,4,3.8,59667
TRK-Sa21677150,SH-yAW-407036,"Harris, Adams and Martin Logistics",01/02/2026,01/02/2026,4,46.3,78378
TRK-nN21101938,SH-Jjh-007622,"Griffin, Brown and Lawrence Logistics",12/23/2024,12/22/2024,4,12.6,37356
TRK-qj42389671,SH-AIk-821938,Marshall Ltd Logistics,08/17/2024,08/22/2024,4,1.2,44166
TRK-JH47096760,SH-mat-264393,"Johnson, Davies and Cortez Logistics",10/23/2025,10/23/2025,4,17.2,51242
TRK-VL80110737,SH-zQz-969206,Johnson-Griffin Logistics,01/03/2025,01/08/2025,4,25.0,81012
TRK-zS64912459,SH-mqP-485312,"Johnson, Davies and Cortez Logistics",05/11/2024,05/10/2024,4,23.9,73860
TRK-Lx98286287,SH-fhH-358498,Woodard-Guzman Logistics,02/07/2026,02/12/2026,4,4.5,52538
TRK-LH32939905,SH-hby-651242,Johnson-Griffin Logistics,08/03/2025,08/03/2025,4,41.8,09208
TRK-jN21149224,SH-JTU-781704,Kramer and Sons Logistics,10/18/2025,10/19/2025,4,16.4,94769
TRK-kR98119441,SH-wxV-811659,"Griffin, Brown and Lawrence Logistics",10/12/2024,10/13/2024,4,44.3,67716
TRK-Qk47206204,SH-NpF-859421,Jordan-Carter Logistics,03/28/2026,03/29/2026,4,31.3,46880
TRK-HO17444636,SH-vKF-313636,"Griffin, Brown and Lawrence Logistics",05/28/2025,05/27/2025,4,33.1,77345
TRK-JK24452678,SH-FxK-676877,"Griffin, Brown and Lawrence Logistics",08/13/2024,08/12/2024,4,4.9,45901
TRK-vp53833422,SH-FqM-861341,Woodard-Guzman Logistics,09/09/2024,,3,35.7,23570
TRK-xU04178810,SH-Ztl-538088,Johnson-Griffin Logistics,06/12/2024,06/12/2024,4,1.5,24429
TRK-MK49043947,SH-aRZ-723399,Kramer and Sons Logistics,02/22/2025,02/22/2025,4,23.0,70952
TRK-GT28868457,SH-efo-615001,Woodard-Guzman Logistics,04/11/2025,04/14/2025,4,41.6,62179
TRK-Xg42980148,SH-lVm-548044,Woodard-Guzman Logistics,07/04/2025,07/03/2025,4,22.0,26717
TRK-PE72932900,SH-LMa-479214,"Griffin, Brown and Lawrence Logistics",02/02/2025,,5,3.6,18902
TRK-mM13787031,SH-TMb-861647,Marshall Ltd Logistics,06/05/2024,06/06/2024,4,30.5,97075
TRK-TO81673435,SH-HQb-991573,Woodard-Guzman Logistics,11/20/2024,11/25/2024,4,48.8,97366
TRK-hX18044874,SH-lcL-967367,"Johnson, Davies and Cortez Logistics",07/03/2025,07/03/2025,4,27.3,69373
TRK-Vf65208358,SH-Bto-102372,Jordan-Carter Logistics,08/11/2025,08/11/2025,4,2.0,87376
TRK-Hq92226880,SH-Ckr-058699,Kramer and Sons Logistics,08/13/2025,08/13/2025,4,49.5,71055
TRK-qX40560686,SH-Nmk-971557,"Harris, Adams and Martin Logistics",02/11/2026,02/11/2026,4,40.7,23918
TRK-Hz34892335,SH-tRN-770115,"Griffin, Brown and Lawrence Logistics",10/16/2025,10/18/2025,4,39.9,52138
TRK-gK64431418,SH-BGv-732609,"Harris, Adams and Martin Logistics",03/17/2026,03/16/2026,4,31.7,43035
TRK-rh89667666,SH-WHv-888610,Marshall Ltd Logistics,01/28/2025,01/28/2025,4,6.5,30679
TRK-oP67726829,SH-Lsn-735867,Woodard-Guzman Logistics,08/12/2025,08/12/2025,4,12.6,30156
TRK-zZ72406559,SH-kym-364470,Johnson-Griffin Logistics,03/12/2026,03/12/2026,4,49.1,97195
TRK-iL72769192,SH-ZZq-676596,Jordan-Carter Logistics,07/24/2024,07/26/2024,4,17.2,79734
TRK-pD54280988,SH-LOq-876694,"Johnson, Davies and Cortez Logistics",09/28/2025,09/28/2025,4,22.5,78121
TRK-kk78545509,SH-quP-155347,Kramer and Sons Logistics,03/15/2026,03/15/2026,4,45.1,26791
TRK-Zt06360414,SH-FkM-240537,Woodard-Guzman Logistics,05/01/2024,05/02/2024,4,38.6,76398
TRK-Kk20043573,SH-oPN-848965,Kramer and Sons Logistics,07/28/2025,07/29/2025,4,44.4,84384
TRK-Bl53639228,SH-cXE-037548,Kramer and Sons Logistics,10/12/2024,10/11/2024,4,28.6,72341
TRK-GX85853494,SH-xzL-538338,"Harris, Adams and Martin Logistics",05/01/2025,05/02/2025,4,8.8,36835
TRK-Pf13529664,SH-tVH-913696,Jordan-Carter Logistics,08/27/2024,08/26/2024,4,41.2,37629
TRK-yJ67411815,SH-dZr-407373,"Griffin, Brown and Lawrence Logistics",05/09/2024,05/08/2024,4,13.1,52999
TRK-MN15344143,SH-gcZ-632405,"Griffin, Brown and Lawrence Logistics",04/14/2024,04/14/2024,4,32.1,58681
TRK-rc29356768,SH-COL-265838,"Johnson, Davies and Cortez Logistics",10/05/2025,,6,44.6,27170
TRK-mZ71417907,SH-rSY-346746,"Johnson, Davies and Cortez Logistics",02/17/2025,02/16/2025,4,18.3,34655
TRK-YV86233888,SH-FmY-660332,Jordan-Carter Logistics,03/06/2026,,3,1.9,65062
TRK-UI04061029,SH-sed-159209,"Harris, Adams and Martin Logistics",03/30/2025,03/31/2025,4,26.3,24021
TRK-rU17776956,SH-ZIh-027607,Woodard-Guzman Logistics,01/12/2026,01/13/2026,4,21.6,33627
TRK-xy79397063,SH-DEK-164849,"Johnson, Davies and Cortez Logistics",06/25/2025,,5,42.5,96037
TRK-nB60640415,SH-fqq-383306,Jordan-Carter Logistics,07/13/2025,07/18/2025,4,1.9,46666
TRK-xt90490791,SH-Lnv-575478,Marshall Ltd Logistics,09/16/2024,09/15/2024,4,30.3,21093
TRK-CD51897149,SH-bUz-526027,"Griffin, Brown and Lawrence Logistics",04/27/2024,,5,43.8,91421
TRK-fp79299613,SH-fOS-756707,Marshall Ltd Logistics,12/29/2025,12/30/2025,4,35.3,65594
TRK-Oj10910756,SH-gnK-129236,"Johnson, Davies and Cortez Logistics",05/20/2025,05/20/2025,4,16.9,35501
